ctl_water1	ctl_water2	ctl_water3	ctl_drought1	ctl_drought2	ctl_drought3	h1_water1	h1_water2	h1_water3	h1_drought1	h1_drought2	h1_drought3
6.71271843772348	5.90540041179976	6.20979332210965	6.13684153158522	5.48365567222884	6.88696079558999	6.19548510846246	6.54439489630512	7.13623999582837	7.18302679916567	6.845312590882	6.68260772288439
1	1	1	1	1	1	1	1	1	1	1	1
1.126437	1.04883944310345	1.101863	1	1.120975	1.113699	1.039355	1.073512	1	1	1	1.117753
14.181194	16.239486	14.04483	15.289772	22.016289	15.438091	19.47365	13.894712	16.471853	14.036241	15.942015	14.531229
24.3349	22.191572	22.134424	26.771395	9.822249	36.228168	24.64883	22.902824	22.397249	26.212418	19.78212	17.323637
1	1	1	1	1	1	1	1	1	1	1	1
3.57789769365079	3.65059406031746	4.33027675873016	4.48892085873016	4.1240585968254	4.90392992857143	4.64341191587302	4.18482784126984	3.53937071269841	4.77528108095238	4.66431114920635	3.98747846666667
1	1	1	1	1	1	1	1	1	1	1	1
18.8099791124665	20.145506294706	18.6461520644059	17.4228826404001	16.282539070749	17.974482955111	17.7958612363991	17.4422655076848	18.3802574144913	17.4376389243718	16.8796590326909	17.7531970095145
5.0340774968409	5.68006316082711	6.15856148075818	5.91918447731189	3.44875521883975	4.35817797932223	5.62382859908099	5.00228540091901	5.9080649408386	6.71097662090752	6.94082740493969	6.39695740608845
11.129919875	10.5289605133136	10.2992935170118	10.1290202858728	9.39248018195266	9.9060129852071	11.2902448468935	10.0291971549556	10.0354052352071	9.70033911168639	10.3620731061391	10.9528449356509
1	1.659802	1	1	1.164026	1	1	1.45739	1	1.355013	1	1.426064
87.4198263399057	107.363730211316	91.8968673351907	149.053579825118	94.5542576939563	107.521955917274	90.7600860222889	74.0585114389199	94.0902587072439	106.845472735534	105.266700314616	130.644100084869
14.374732	16.3825081661238	16.5247507198697	22.113894	25.663874	16.5429700749186	14.800017	13.3163836938111	16.46518	16.9182937980456	18.3200047003257	22.95002
1	1	1	1	1	1	1	1	1	1	1	1
11.740925	13.572369	11.203747	11.542692	10.903645	10.532012	12.509547	11.233912	11.014843	12.469509	12.566211	12.791827
1.130104	1.08456	1.0872992408458	1.13285655492522	1.084715	1.089521	1.16235477050026	1.070247	1.054998	1.19490056008252	1.158764	1.163361
1	1	1	1	1	1	1	1	1	1	1	1
1.30750663064561	1.27253756082017	1.23739271044611	1.52098746965919	1.15386318426157	1.17412310917152	1.49407504627321	1.20032218869493	1.45262064283735	1.32784465142699	1.43460994125797	1.42457747298421
1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1
6.19475280316973	5.08331193353783	5.54132675869121	5.88180471779141	6.61023525051125	6.30608767740286	5.85856599233129	4.82521929907975	6.07552974795501	5.51738578374233	6.27059191308793	6.01419540541922
79.052270343034	86.0858862897833	80.8210420656347	81.0471147640867	96.3597103900929	81.8468567430341	78.1035392260062	73.3289814835913	76.5600718352941	79.403819352322	81.4814700916409	87.7131795318886
3.523628	3.726467	3.695517	3.603059	3.578832	3.741408	3.310742	3.639677	3.810071	3.939992	4.053566	3.413754
2.000299	1.48496348026316	1.499908	1.38686	1.342939	1.509867	1.93227231907895	1.407167	1.58041429276316	1.427003875	1.289679	1.40066252631579
8.92446206364111	8.96561087480438	8.31989623943662	8.48255077777778	9.40856735159103	7.85080922378717	7.68441520187793	7.77429474021909	7.82798018257694	7.55032052895149	8.58121988210746	8.05606179342723
9.169644	7.524267	9.218288	8.7823	4.493541	9.103185	10.952063	10.199775	9.610091	9.80242	9.006421	9.172029
1.217129	1.117021	1.14536	1.295388	1.309826	1.148565	1.191587	1.182435	1.17405	1.49195725574713	1.13130254597701	1.23019
5.676729	5.226143	7.192708	8.835381	9.512456	8.136309	8.148533	6.0712	8.024912	8.741086	9.251795	8.467088
1.642563485759	1.84944645978091	1.66369478873239	1.45837896463224	1.8007657799687	1.53309848513302	1.62502002910798	1.65240158904538	1.67096375023474	1.56214679342723	1.68010158967136	1.71753214366197
1.112141	1	1.129364	1.093978	1.147887	1	1.191576	1	1.025458	1.042205	1	1.067038
21.721542	22.496311	24.346437	24.734671	29.732418	26.456251	21.317654	21.574564	22.683594	23.925577	27.336851	26.34297
16.535683	19.000149	18.069345	17.493725	15.692873	18.852449	20.09177	18.847105	17.72053	16.912966	19.613625	17.616745
1	1	1	1	1	1	1	1	1	1	1	1
1.35913701557211	1	1.0846824563304	1.091818	1	1	1.17536401624915	1.032415	1	1.126389	1	1.0299
2.172775	3.277603	3.750916	3.925782	4.708033	3.521046	2.964537	2.906141	2.258533	2.708901	3.527057	3.989518
2.416846	3.100489	2.766295	2.401839	2.519771	2.407069	2.640948	2.50401	2.934961	2.58403	2.718174	2.773569
5.52932149410304	5.64490822408442	5.04184201551831	4.47614107759156	5.06595676722533	4.1323106902545	5.49812740161391	4.75975072004966	4.63316165921788	4.50896337988827	4.5727860689013	4.79693558410925
1.150652	1.325788	1.365799	1.469289	1.517443	1.37562	1.656391	1.312765	1.262309	1.284027	1.672052	1.71319
1.24085	1.064157	1.026865	1.250564	1.243038	1.230403	1.146109	1.069391	1.057175	1.189389	1.193421	1.129656
1	1	1	1	1	1	1	1	1	1	1	1.03162063013699
34.914043	32.388792	33.044418	29.021479	21.008064	30.008711	33.708866	34.104786	32.071102	34.489262	31.843143	34.353516
1	1	1	1	1	1	1	1	1	1	1	1
1	1	5.58724170353982	1	1	1.09554564380531	1	1	1.19982571238938	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1
1.57090657536467	1.80865297676931	1.69215308481902	1.46424065802269	1.34166399945975	1.39192424797407	1.77125735062129	1.887331819557	2.00312191247974	1.61497583576445	1.3893896358725	1.84107981631551
3.6989779862069	3.84874646699507	3.5936301635468	3.29782632512315	5.41340095369458	3.31114928078818	4.08052642364532	3.09182979310345	4.06569741083744	4.97250987192118	5.07326153300493	3.85081551921182
7.085773	5.549012	5.760693	5.143696	6.100973	5.839726	5.414725	6.144653	6.930202	6.095509	6.136237	6.282625
15.0000123658793	15.4466697338583	14.9085418619423	14.776720639895	15.2636175858268	13.6513576104987	16.1479417706037	15.0231424493438	15.8893990167979	14.9811276929134	15.6217993212598	17.0097888624672
67.046204	67.248497	68.84166	71.806793	102.123604	59.420536	70.271957	74.304893	68.973618	71.089371	74.2584	82.571777
5.294674	4.203505	4.867745	4.352461	2.30066	3.545279	4.506587	4.87422	3.701004	3.819631	3.137453	2.966135
24.284666	24.593	23.095541	20.577288	20.627193	20.220133	23.718948	24.284523	22.744427	21.631907	20.454479	21.063898
1.856804	1.563314	1.73258	1.658296	1.668032	1.527787	1.757641	1.441356	1.591151	1.391974	1.477745	1.57067
6.725897	8.338122	7.46641	8.079149	7.060019	7.47031	6.500026	7.232711	7.466674	8.86513	8.502163	8.924077
1.219864	1.185384	1.208372	1.203982	1.154649	1.288062	1.100694	1.308787	1.240162	1.132208	1.218036	1.221649
1.219789	1.603934	1.359556	1.626769	1.537391	1.664158	1.735515	1.316059	1.513883	1.423266	1.820934	1.700093
1	1	1	1	1	1.045749	1	1	1	1	1	1
1.518685	1.554711	1.267742	1.28325	1.775884	1.226672	1.53895	1.472805	1.713404	1.95833	1.369593	1.784012
5.22032452481203	4.36061925263158	4.96758135639098	4.12696880451128	2.93337077593985	4.63584383458647	4.05793945112782	6.06450723157895	4.55279981353383	4.11509132781955	2.49824161203007	4.27419523759399
6.896524	5.608973	8.260708	6.511844	4.294854	7.990477	9.245946	7.702229	7.071453	6.064076	6.971392	5.499622
1.716394	1.852687	2.629993	1.627437	1.230476	1.499138	1.501204	2.168546	2.269059	1.810783	1.535	1.516136
2.540584	2.245817	2.524957	3.139385	1.853488	3.170366	2.428276	2.134987	2.071784	2.299262	2.642973	1.739397
1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1
105.754873866061	122.737007024404	116.675800146992	145.03476391941	143.542419404086	146.245503440409	113.010763310443	107.00884512202	111.163827359251	124.57871796311	123.518348942111	119.457054346765
5.301432	5.099471	5.209682	5.962001	3.704404	7.621681	6.662642	4.812107	6.532545	7.850285	6.477827	5.828618
1.195026	2.030144	2.762702	1.793359	1.593989	2.345685	1.679298	1.363453	1.703574	2.903702	2.756151	2.255703
1	1	1	1	1	1	1	1.111094	1	1	1	1
10.275845	7.361688	8.861669	7.199696	2.104045	11.260944	10.660789	10.799959	10.502565	9.134694	6.94537	4.784276
6.207381	5.65768	7.117598	5.936182	4.590975	6.068932	5.690005	5.676636	4.372724	6.10051	4.757161	4.941585
1.28533	1.652341	1.21159	1.566419	1.488415	1.115108	1.45352	1.250757	1.415106	1.313394	1.176605	1.454085
25.148706	23.498201	24.420944	18.850603	27.777086	19.35145	25.389496	25.109413	20.988842	20.945374	22.850477	23.988293
1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1.074607	1	1.023931	1	1
1	1	1	1	1	1	1	1	1	1	1	1
39.828186	36.799488	39.983253	33.710678	35.926414	30.910898	35.584606	35.363621	33.857918	34.949024	36.60355	39.105846
1.44544140901771	1.25115842995169	1.2644876489533	1.37078400563607	1.1626800805153	1.220193784219	1.37137802334944	1.03837992753623	1.28273728663446	1.1809583252818	1.31850960547504	1.27060451690821
13.3077506521434	12.9276248826423	12.7181321749824	11.2369543429375	15.8086365375966	11.415442658468	13.9758940484891	13.8959110969782	12.8419936106817	12.437414964863	12.3874667083626	14.7543530302179
1	1	1.08228	1	1	1	1	1	1	1	1.087421	1
1	1	1	1	1	1	1	1	1	1	1	1
2.62937576861167	2.892808738833	2.95981076579477	2.08291488651911	1.936308	2.8901276945674	3.00419679235412	3.05544484104628	2.86096421649899	2.69269323742455	2.78969963702213	2.27086807002012
4.856402	5.698586	5.488894	5.667014	2.627015	5.653306	5.851015	5.990719	6.602542	7.59883	5.784456	4.203548
1.4355	1.587	1.416453	1.688801	1.638126	1.591968	1.656822	1.491066	1.465206	1.517879	1.415639	1.524535
5.92250718472536	5.88842270955606	5.9641162896915	5.63994411625282	4.62516245221971	4.5792495462754	6.22264902407825	6.06073737622272	5.94171112678706	5.43557635477803	5.03623797780286	5.36299419187359
12.4963743156157	11.1334654810168	12.2401953146253	12.0218191224827	8.67498923241994	12.1139414377682	12.5651683169363	13.5319650897986	12.3560356715087	13.0321396249587	10.851353041928	12.095785481347
2.494571	2.572633	1.998779	2.3907	1.880082	2.435205	2.389282	2.675388	3.145179	3.025976	2.364707	1.99195
4.311347	4.431303	5.036163	2.751475	3.214472	3.078606	3.918867	3.071141	3.822378	3.59796	2.685257	3.653475
1.233471	1	1.169461	1.633397	1.324135	1.290694	1.113065	1.0479	1.195635	1.250613	1.513088	1.571705
13.266317137985	13.3053242803504	13.6736889499374	14.2982320034418	11.4565539308511	16.3840001533166	13.2083562318523	12.6663633394869	13.5718356013767	14.1009480600751	14.2098670294118	14.2401431320401
1	1	1	1	1	1	1	1	1	1	1.09870177966102	1
1.98387	1.970656	2.012638	2.415626	2.081553	2.068906	2.112178	2.252313	2.103781	2.707554	2.818641	2.2083
13.4314454885883	14.21671593153	14.3685786627219	13.6156233550296	17.8517057142857	14.3045431242604	13.3922671005917	13.2788211563821	14.1099955857988	14.2514473575655	11.4290712451395	13.1043477895182
1	1	1.024783	1	1	1	1	1	1	1	1	1
3.675873	3.806617	3.285446	2.738334	3.475848	2.172775	3.453835	3.111671	4.236919	3.059735	2.358935	2.659961
3.54369286666667	4.50882520879121	4.58703342930403	3.48077229084249	3.54074461611722	3.70422366666667	4.60337429157509	3.90338825787546	5.05018823443223	4.68481891355311	6.19374656336996	5.6341475970696
1.57842	1.586549	1.774044	1.144868	1.303081	1.46025	1.407431	1.215495	1.092721	1.228779	1.183517	1.3117
6.28369748385872	6.69641382529434	7.14206183251044	7.21000083289024	6.46552231447019	6.51824491948348	6.6857897086973	7.57108367071781	8.5466703805545	8.05173969882264	7.14880761982529	6.95769024838587
17.045258	11.467799	13.414066	17.95232	12.687816	20.329185	15.337448	14.942567	17.02389	20.357264	18.084473	17.05806
1.62651296455224	1.67873717723881	1.356155	1.91346755410448	1.421328	1.42320939925373	1.7287422761194	1.73239376865672	1.63178645522388	2.34007633395522	2.05100524440298	1.74858292164179
10.4139598852685	9.81298980082607	9.67110705920147	10.6261437870583	10.4639966874713	10.7717699219826	10.128717701698	11.1143581349243	11.0222727553924	10.3502074887563	10.4694494428637	9.99978552638825
4.54325633406114	4.18487643930131	3.71952760087336	3.97419204235808	4.45741426768559	4.49966105502183	3.72580373144105	3.81002460174672	3.81896553580786	5.03917812489083	4.54239313056769	4.27227471615721
70.819122	73.760895	71.927895	77.608887	78.891823	81.709198	75.644936	70.278549	73.64994	80.438461	82.701218	74.928787
1	1	1	1	1	1	1	1	1	1	1	1
14.0923869587853	11.1433098069414	12.6630980932755	9.21137588503254	2.09878385900217	10.4414260260304	10.2566470867679	10.5160042299349	13.5890665683297	9.66162175488069	8.20265038177874	8.3522877483731
4.605914	4.365481	2.855204	3.667268	3.513482	3.871737	5.919407	5.021211	3.451705	5.181512	4.402737	3.735035
175.943878	167.402863	166.018341	143.664902	110.877686	146.55368	154.38147	157.018921	151.268112	133.630112	119.094223	123.699303
6.490176	5.712729	5.60404	4.839153	4.588999	6.186246	5.241614	5.785717	4.899456	5.945381	4.600151	4.571407
1.330528	1.294173	1.178791	1.32531	1	1.184616	1.15933	1.277077	1.258865	1.080029	1.116807	1.117524
1	1	1	1	1	1	1	1	1	1	1	1
1.199959	1.27488	1.161025	1.097907	1.164004	1.184982	1.233392	1.489314	1.330932	1.113261	1.112274	1.34948
25.4094005106751	27.3228422787074	26.2284392562031	24.3442375701096	35.705837559723	24.2557584725909	27.4694315072129	27.0989653473745	26.7579312463935	25.2047722562031	30.6891095706867	29.5696644558569
1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1
5.754481	7.135466	7.251324	6.787073	7.025125	7.047636	7.645434	6.310083	6.680934	6.527153	6.748986	8.498571
16.325305	16.497683	15.618912	14.40184	12.213967	15.106686	16.582556	16.237809	16.152769	15.612923	15.827844	14.592046
24.2358428379513	27.9449342753988	24.4726935852225	24.0656092225021	25.2481566311223	22.5507407223622	21.9600596199272	22.0280329485027	22.7457683814721	24.383580836272	22.9572041894766	22.8750876652673
8.925708	8.357704	10.066005	10.496222	7.224061	9.768321	9.313508	8.982273	9.563299	10.618633	11.0308	11.037969
1	1	1	1	1	1	1	1	1	1	1	1
1.66515178028404	1.35753703174603	1.38516829239766	1.73185365371763	1.68341335045948	1.45137276566416	1.4777503053467	1.47612694110276	1.51250188345865	1.4466834427736	1.74437297744361	1.84603837719298
1.04406455996433	1.06229608961213	1.07167293446277	1	1	1	1.1352918711547	1.07298360410165	1	1.08547807980383	1.05274199777084	1
2.200508	2.115819	2.282902	2.044758	2.109668	1.943298	1.980393	1.837178	2.062729	1.74689	1.809582	2.191782
4.176776	4.054389	4.293501	3.786718	5.012695	4.363985	3.685563	4.275698	3.617883	4.431448	4.718663	4.966623
1	1	1	1	1	1	1	1	1	1	1	1.001689
1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1
7.17840599539877	7.83535139417178	7.42835868251534	7.32886450920245	6.14524838282208	7.32463775920245	8.34837517515338	6.9528422993865	7.23177837852761	6.63278435	7.1186556708589	6.47053585306749
6.958518	6.148894	6.116745	6.797283	3.841449	7.315707	6.57361	7.319366	6.316783	8.002414	7.395447	7.113731
13.395318	13.425947	12.467824	14.200937	18.475279	13.828673	14.257549	14.643375	14.645955	15.689055	16.449012	15.834354
5.78299	2.555184	4.521527	3.806683	1.755038	3.362207	3.674192	4.231869	3.649539	4.58018	2.897357	3.598771
1	1	1	1	1	1	1	1	1	1	1	1
9.25232863913043	9.3794522	8.61595068043478	10.9839504130435	7.1091322173913	11.1067810108696	9.49319255217391	10.3502604847826	8.98060149782609	14.5654591130435	11.8800284173913	13.609455326087
7.072814	7.314779	6.518228	6.787834	5.770885	7.612186	8.212289	7.940694	8.573413	13.787165	11.427717	13.551142
4.89287004657429	4.29845640569669	4.1102311308699	5.08679814241724	3.7416140369515	4.25471555465743	4.55226688837567	4.74207438491147	4.97974771632025	5.14561875635104	5.05769371285604	5.51020337528868
7.115764	7.907218	8.188704	6.712449	8.428946	7.322324	7.186155	8.108576	5.839839	8.1961	7.390359	8.103501
1.164856	1.238801	2.023253	1.177536	1.295224	1.265678	1.451556	1.136414	1.167917	1.259692	1.128536	1.30177
3.6948605376	1	3.9969907984	4.0174399072	1	1.0279726048	1.7201643856	3.5802366272	1.0866860224	1	3.4212809152	3.8916015568
1.46990747557726	1.80185464964476	1.49849034502664	1.553747	1.5961	1.37457152309059	1.76224381438721	1.712587	1.27102648712256	1.72317360079929	1.277112	1.26691847602131
24.282274	25.18434	24.450611	22.540514	22.649187	22.906519	24.021181	22.945641	21.61492	20.677691	20.66733	19.989124
16.11219	15.414632	15.970302	14.23865	8.806325	15.057499	16.648572	16.12727	17.459578	13.974593	13.736564	12.555391
22.057245	21.403957	21.674646	20.688709	19.501905	16.375507	24.714626	21.434652	22.92028	22.293505	21.682173	20.193871
5.07756432411067	5.7105500513834	5.39525759881423	4.29653631422925	7.07590921936759	5.35643799011858	4.79060116205534	4.7328855	5.10024066205534	5.02085327075099	6.17113067391304	6.37223163438735
1.062553	1	1	1	1	1	1	1	1	1.129358	1.080239	1.103343
1	1	1	1	1	1	1	1	1	1	1	1
6.831471	7.634109	9.775374	6.610074	3.23893	8.63073	7.003829	7.97651	10.703462	5.622799	5.227319	5.404743
1	1	1	1	1	1	1	1	1	1	1	1
12.464166	10.693853	13.281694	12.266835	3.655268	15.882792	12.594175	12.391454	13.889155	13.664564	11.130042	9.393687
12.9582866836965	13.9130562036063	13.2223755465815	13.6351056018032	10.4402144301277	13.7472598737791	12.7530186284748	12.5548701438768	12.4520104665665	15.2188119718257	14.2027715138993	12.9194582802404
15.8304710153397	15.0087083360117	16.7946018991965	17.8284780686633	14.949392861943	18.5705342118335	18.5725578319942	16.3434093528123	15.7449539605552	22.170286311176	21.4028614638422	22.8182698290723
6.431931	6.97288	7.67857	7.603285	8.084938	7.000219	7.860824	6.89747	7.921895	7.440165	8.00878	8.198994
1.533885	1.427736	1.513917	1.60856151524823	1.555756	1.369218	1.267091	1.414581	1.259159	1.44065009468085	1.480492	1.75949053297872
1	1	1	1	1	1	1	1	1	1	1	1
1	1.075669	1	1	1.064956	1	1	1	1	1	1	1.097807
1.051487	1.166795	1.690058	1.207667	1.415614	1.681385	1	1.590463	1.094059	1.08035	1.581595	1.835996
1.983192	1.304381	1.448023	1.354706	1.344538	1.099169	1.294769	1	1.244576	1	1.188057	1.828583
1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1.066259	1	1	1
13.828306	12.471011	12.775503	12.443225	11.532201	10.929379	14.391566	14.060222	12.548479	13.348301	14.324469	14.282053
4.48922619277108	4.14433551807229	4.06628351807229	4.89566609638554	4.95235012048193	3.55494072289157	4.45520846987952	4.2046221686747	4.7332868313253	4.07913542168675	4.60985595180723	4.99726230120482
1	1	1	1	1	1	1	1	1	1	1	1
1	1.0289069994223	1.07225662853842	1.02683072963605	1	1.03330482726748	1.14239541536684	1	1.04617583362218	1	1.03579859041017	1
82.5192609107981	86.0477314014085	83.5401027910798	84.5275896185446	43.475269	88.6840306232394	84.729179	79.0166040316901	86.194322915493	82.2024284190141	90.831268	85.8513399906103
3.27108	2.383392	2.500835	2.422369	2.883621	2.678275	1.821177	1.939163	2.010346	1.796946	2.652543	1.653654
1	1	1.16994	1	1.226511	1	1	1	1	1.267412	1	1
1	1.154019	1.115904	1.168367	1	1.195707	1.162934	1	1.266434	1.312415	1.469449	1
2.11365299125364	2.69667299125364	2.59287449562682	2.72805672886297	1.45071179008746	3.0761392244898	2.61365018075802	2.21967413411079	1.93213040233236	1.72264160932945	1.7883458425656	2.43927994752187
2.099491	2.159534	1.786416	2.152868	1.913592	2.398097	1.763097	2.052314	1.789567	2.067605	1.732636	1.770707
1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1
4.16956998834263	3.97880388849468	3.28285848454131	3.29704346224024	2.62380983274202	3.66683981246832	3.29419669640142	4.24852728484541	3.62571908312215	3.83910771464774	3.59100026254435	4.40780553978713
6.64688145100935	6.80276753372723	6.66289792712949	5.46121705514525	6.82611430920729	5.12707000246184	5.791702605613	5.95050479172821	6.51574887099951	6.13932094091581	5.46281063761694	6.60464352535697
14.3404583693531	13.9983994065775	13.9056063632092	12.7019559396458	7.07130806035417	12.6040833758583	13.5932412844236	14.8323805464402	12.6966741427539	13.6028176707626	12.1016388782074	11.4639072869534
61.573719	60.477257	64.47718	58.186012	75.89827	58.714378	59.93354	58.237507	59.775963	59.789463	64.180428	59.726669
6.64659203475513	5.622335	5.57857155055292	5.01443126224329	5.000001	5.958556	5.66497820300158	6.0748114028436	5.383219	4.45158647314376	5.731943	5.317226
4.08497304792627	3.59856344608295	3.94786534193548	4.45409007096774	3.3245083718894	3.96689970138249	3.97339757926267	3.56876266912442	4.28119137834101	4.40058183410138	4.40491242672811	4.55621051658986
13.1800802254401	11.8440643915389	12.7035915712663	12.6987182515616	10.5457947595116	12.1531061845542	14.493210774276	13.9378922441794	13.7781735934128	15.2730873980693	15.5934442262919	16.3559251274844
1.79315169116136	1.32292371531346	1.56413688437821	1.60026048150051	1.364793	1.38691777492292	1.5397705668037	1.52117038180884	1.49042514131552	1.75774422404933	1.95369461253854	1.62147836793422
22.9401284137931	19.2044574251361	21.0510269414701	17.7431531288566	13.4894692799456	17.7764591569873	20.7154937958258	19.6871316129764	19.550714896098	18.1398098203267	17.1542818049002	17.5260220721416
1.010997	1.037397	1	1	1	1.028193	1.055938	1.028005	1.03488	1.008687	1	1.021938
1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1
1.592931	2.165116	1.222332	1.607898	1.416105	2.012211	1.518434	2.050686	1.898316	2.010837	1.482509	1.822006
26.928583	29.378105	29.210896	31.147757	23.995937	33.371117	33.844498	31.607819	32.373777	34.885406	32.104359	32.155087
24.8843380633188	23.0170817372635	23.5957257365357	21.1850427270742	20.2321148093159	20.3941087467249	24.0650054818049	21.9378549366812	22.2964002620087	22.4641179032023	20.8513642423581	23.221376852984
1.43586247484095	1.457482421631	1.39039941064199	1.22862113823019	1.12550523770966	1.44236118449971	1.63439099537305	1.76263876923077	1.58110077270098	1.46220558530943	1.61769557779063	1.4816028843262
2.71055653535944	3.23493556458212	3.30131242840444	3.98372194798363	4.41471158270017	4.27760709760374	3.5361198012858	3.12995902630041	3.46730270601987	4.70896904850964	5.421318893045	4.84331292226768
11.995331	11.879865	10.774756	12.217117	9.820488	13.088201	11.828179	10.303581	9.87127	12.601991	13.825919	12.159551
6.309197	6.870006	6.531925	6.218558	6.297463	5.697143	5.487051	5.534132	5.914311	4.875706	6.109816	5.929453
1.347078	1.162617	1.245428	2.771877	1.405187	1.781222	1.410205	1.322912	1.230891	3.824423	4.402439	4.110986
2.364294	2.202427	2.495361	1.7781	1.488488	2.495219	2.41615	2.020281	2.385586	2.315746	2.227074	1.849047
2.72575124196376	3.2869215698422	3.3113297106955	3.9979910829924	4.44934787901812	4.3559251648159	3.52896536937463	3.13930443132671	3.46237348626534	4.69401697954413	5.44674460140269	4.93670209526593
9.053063	9.213001	8.545283	8.941504	8.141924	8.954903	8.161834	7.662149	7.74054	8.035961	9.29695	8.632429
1.34684	1.161522	1.245404	2.754538	1.406565	1.703611	1.409842	1.322912	1.230849	3.817405	4.38246	4.110833
20.2333385448348	21.1272979381227	22.2220911714735	21.9459860749869	26.9479431274253	20.646554474043	22.8360422454116	18.0265717451494	21.9402213885684	25.4613612983744	25.3051590728894	28.0306839019402
4.015892	3.078003	2.850016	1.928799	2.370831	2.781378	2.575185	2.652677	2.056014	3.393872	3.148649	3.314726
1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1
1	1	1.026236	1	1	1	1	1	1	1.072567	1	1
1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1.110622	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1.227786
1	1	1	1	1	1	1	1	1	1	1	1
1.17141	1.382686	1.298995	1.257392	1.154684	1.143078	1.110096	1.286153	1.215927	1.302809	1.083185	1.346077
16.41377	16.25579	15.011044	19.747864	10.349943	14.742629	16.055796	16.489177	18.665113	16.039017	11.998232	13.537168
1	1.135662016487	1.13362396195308	1	1.04280305833862	1.13360869245403	1.14195139568802	1.15922189346861	1.16928761445783	1.03683028852251	1.18942712048193	1.18309236461636
13.4895582530864	15.2670153518519	13.8743965864198	16.9709230617284	10.3898063580247	16.6047494074074	15.9795930617284	14.9015850802469	16.1725155679012	16.6547082469136	16.0609130185185	16.1790134506173
16.5006802541734	17.4214740290792	16.9709399752289	21.6721617576737	20.2326077889068	19.260588366182	16.81964364028	15.0653110565428	16.1917621712439	17.0596671836295	18.52888	16.2399930554658
10.6008873539982	11.3996288742138	10.780613785265	11.9704588580413	12.1649952039533	10.732546097035	10.1690230736748	9.73377802246181	9.8358901509434	9.39159930637915	9.17535928930818	9.75151948158131
12.996779	13.393663	13.708404	12.890494	15.353505	14.153701	13.17663	14.199108	13.948092	13.097359	13.172341	12.124449
1.059322	1	1	1.279236	1	1	1	1.075742	1	1.283867	1	1
29.4390165892949	25.8606054801853	29.249994995368	27.8860238908904	22.6198288075142	28.9210228564076	30.3379841513124	30.1577407874421	28.7468534271745	28.3067154354092	27.758194742666	27.3280539408132
10.033607	10.374086	9.882407	9.994602	9.792072	11.386206	10.9406	10.339793	9.981647	12.947525	12.045745	13.547655
1	1	1.029902	1	1	1	1	1	1	1.044078	1.019809	1
13.7766500540541	15.958405730888	17.4851778050193	17.5806195374517	18.4340512949807	16.4830377142857	17.8849232366795	15.0240133949807	16.1352042571429	20.430945519305	21.3347856930502	21.6070249555985
5.72579943690638	4.94143430868385	4.97674916078697	4.5021386953867	2.73494726933514	4.69346357327001	4.21553735481683	3.90662174966079	5.21043502781547	3.76882188059702	4.2116709531886	3.83187546336499
7.703217	7.697097	6.881593	7.979266	8.025154	7.33262	7.298893	6.911852	6.909174	7.324567	8.791918	8.408036
3.453696	3.347343	3.278711	3.266618	5.414439	3.343298	3.641013	5.500342	3.824371	4.091903	4.858082	4.737244
18.507906	19.588446	21.016878	23.624483	17.700573	23.691017	19.368147	19.265535	19.949881	24.971653	26.61581	26.052071
7.892774	6.781085	7.87114	6.962595	4.403752	6.222374	8.68222	6.790936	8.013583	6.694018	6.173898	6.510661
5.89583127346388	5.93077163133018	6.30327282781904	6.69116319378798	6.2454651910871	6.15082981228899	6.09877735584065	5.86664131802836	7.3718389966239	6.61842134233626	6.8822585172181	7.61958213234301
1.348315	1.81171	1.525362	1.724806	1.303297	1.622628	1.5624	1.80901	1.642122	2.487859	1.549395	1.990205
11.589572	11.27063	11.227999	10.545557	12.993423	11.073941	11.242299	10.524917	10.897943	12.82638	11.144005	11.464758
2.18307577766749	2.55201999205955	2.30765019354839	2.2846449191067	2.04813507096774	2.16326081985112	2.34106912158809	2.11631810421836	2.23498468486352	2.41635615682382	1.99403633945409	2.19546510769231
4.883405	4.615591	4.72629	4.365103	2.680777	5.18328	4.544619	4.854874	5.139856	4.005682	3.27644	3.176134
